drug1,drug2,classes,source_line,mechanism,source_file_id
D01888,D00825,CI,63,unclassified,d0121
D01888,D00836,P,64,unclassified,d0121
D01888,D00839,P,65,unclassified,d0121
D01888,D00842,P,66,unclassified,d0121
D01888,D00944,P,67,unclassified,d0121
D01888,D00945,P,68,unclassified,d0121
D01888,D00947,P,69,unclassified,d0121
D01888,D01007,P,70,unclassified,d0121
D01888,D01008,CI,71,unclassified,d0121
D01888,D01021,CI,72,unclassified,d0121
D01888,D01022,P,73,unclassified,d0121
D01888,D01096,P,74,unclassified,d0121
D01888,D01107,CI,75,unclassified,d0121
D01888,D01111,P,76,unclassified,d0121
D01888,D01165,P,77,unclassified,d0121
D01888,D01179,CI,78,unclassified,d0121
D01888,D01226,P,79,unclassified,d0121
D01888,D01230,P,80,unclassified,d0121
D01888,D01245,P,81,unclassified,d0121
D01888,D01253,P,82,unclassified,d0121
D01888,D01268,P,83,unclassified,d0121
D01888,D01269,P,84,unclassified,d0121
D01888,D01277,P,85,unclassified,d0121
D01888,D01278,P,86,unclassified,d0121
D01888,D01280,P,87,unclassified,d0121
D01888,D01292,P,88,unclassified,d0121
D01888,D01293,P,89,unclassified,d0121
D01888,D01296,CI,90,unclassified,d0121
D01888,D01302,P,91,unclassified,d0121
D01888,D01324,P,92,unclassified,d0121
D01888,D01328,P,93,unclassified,d0121
D01888,D01347,CI,94,unclassified,d0121
D01888,D01355,CI,95,unclassified,d0121
D01888,D01358,CI,96,unclassified,d0121
D01888,D01383,CI,97,unclassified,d0121
D01888,D01386,P,98,unclassified,d0121
D01888,D01389,P,99,unclassified,d0121
D01888,D01399,P,100,unclassified,d0121
D01888,D01408,P,101,unclassified,d0121
D01888,D01451,P,102,unclassified,d0121
D01888,D01453,P,103,unclassified,d0121
D01888,D01481,P,104,unclassified,d0121
D01888,D01514,P,105,unclassified,d0121
D01888,D01564,P,106,unclassified,d0121
D01888,D01599,P,107,unclassified,d0121
D01888,D01657,P,108,unclassified,d0121
D01888,D01665,P,109,unclassified,d0121
D01888,D01744,P,110,unclassified,d0121
D01888,D01832,P,111,unclassified,d0121
D01888,D01854,P,112,unclassified,d0121
D01888,D01872,P,113,unclassified,d0121
D01888,D01875,P,114,unclassified,d0121
D01888,D01898,P,115,unclassified,d0121
D01888,D01903,P,116,unclassified,d0121
D01888,D02016,P,117,unclassified,d0121
D01888,D02034,CI,118,unclassified,d0121
D01888,D02064,P,119,unclassified,d0121
D01888,D02069,P,120,unclassified,d0121
D01888,D02076,P,121,unclassified,d0121
D01888,D02101,P,122,unclassified,d0121
D01888,D02102,P,123,unclassified,d0121
D01888,D02109,P,124,unclassified,d0121
D01888,D02234,P,125,unclassified,d0121
D01888,D02242,CI,126,unclassified,d0121
D01888,D02246,P,127,unclassified,d0121
D01888,D02247,P,128,unclassified,d0121
D01888,D02260,CI,129,unclassified,d0121
D01888,D02271,P,130,unclassified,d0121
D01888,D02408,CI,131,unclassified,d0121
D01888,D02409,P,132,unclassified,d0121
D01888,D02535,P,133,unclassified,d0121
D01888,D02562,CI,134,Target: MAOB,d0121
D01888,D02567,CI,135,unclassified,d0121
D01888,D02574,CI,136,unclassified,d0121
D01888,D03230,P,137,unclassified,d0121
D01888,D03250,P,138,unclassified,d0121
D01888,D03855,CI,139,unclassified,d0121
D01888,D04044,P,140,unclassified,d0121
D01888,D04052,P,141,unclassified,d0121
D01888,D04062,P,142,unclassified,d0121
D01888,D04081,P,143,unclassified,d0121
D01888,D04148,CI,144,unclassified,d0121
D01888,D04251,CI,145,unclassified,d0121
D01888,D04259,P,146,unclassified,d0121
D01888,D04261,P,147,unclassified,d0121
D01888,D04313,P,148,unclassified,d0121
D01888,D04342,P,149,unclassified,d0121
D01888,D04364,P,150,unclassified,d0121
D01888,D04447,P,151,unclassified,d0121
D01888,D04475,P,152,unclassified,d0121
D01888,D04477,P,153,unclassified,d0121
D01888,D04539,P,154,unclassified,d0121
D01888,D04540,P,155,unclassified,d0121
D01888,D04547,P,156,unclassified,d0121
D01888,D04747,CI,157,unclassified,d0121
D01888,D04813,P,158,unclassified,d0121
D01888,D05462,P,159,unclassified,d0121
D01888,D06273,P,160,unclassified,d0121
D01888,D06553,P,161,unclassified,d0121
D01888,D06645,P,162,unclassified,d0121
D01888,D06698,P,163,unclassified,d0121
D01888,D06921,P,164,unclassified,d0121
D01888,D06927,P,165,unclassified,d0121
D01888,D06928,P,166,unclassified,d0121
D01888,D06951,P,167,unclassified,d0121
D01888,D06953,P,168,unclassified,d0121
D01888,D06955,P,169,unclassified,d0121
D01888,D06956,P,170,unclassified,d0121
D01888,D06987,P,171,unclassified,d0121
D01888,D06994,P,172,unclassified,d0121
D01888,D07041,P,173,unclassified,d0121
D01888,D07042,P,174,unclassified,d0121
D01888,D07043,P,175,unclassified,d0121
D01888,D07044,P,176,unclassified,d0121
D01888,D07045,P,177,unclassified,d0121
D01888,D07048,P,178,unclassified,d0121
D01888,D07080,P,179,unclassified,d0121
D01888,D07132,P,180,unclassified,d0121
D01888,D07583,P,181,unclassified,d0121
D01888,D08080,P,182,unclassified,d0121
D01888,D08575,CI,183,unclassified,d0121
D01888,D08695,P,184,unclassified,d0121
D01888,D08769,P,185,unclassified,d0121
D01888,D08897,P,186,unclassified,d0121
D01888,D08923,P,187,unclassified,d0121
D01888,D09186,P,188,unclassified,d0121
D01888,D09319,P,189,unclassified,d0121
D01888,D09566,P,190,unclassified,d0121
D01888,D09592,P,191,unclassified,d0121
D01888,D09727,P,192,unclassified,d0121
D01888,D09744,P,193,unclassified,d0121
D01888,D09753,P,194,unclassified,d0121
D01888,D09756,P,195,unclassified,d0121
D01888,D09763,P,196,unclassified,d0121
D01888,D09780,P,197,unclassified,d0121
D01888,D09848,P,198,unclassified,d0121
D01888,D09889,P,199,unclassified,d0121
D01888,D09978,P,200,unclassified,d0121
D01888,D09999,CI,201,unclassified,d0121
D01888,D10159,P,202,unclassified,d0121
D01888,D10160,P,203,unclassified,d0121
D01888,D10179,P,204,unclassified,d0121
D01888,D10185,CI,205,unclassified,d0121
D01888,D10191,CI,206,Target: MAOB / Enzyme-Target: MAOA,d0121
D01888,D10195,P,207,unclassified,d0121
D01888,D10200,P,208,unclassified,d0121
D01888,D10253,P,209,unclassified,d0121
D01888,D10298,P,210,unclassified,d0121
D01888,D10317,P,211,unclassified,d0121
D01888,D10424,P,212,unclassified,d0121
D01888,D10459,P,213,unclassified,d0121
D01888,D10505,P,214,unclassified,d0121
D01888,D10570,P,215,unclassified,d0121
D01888,D10588,P,216,unclassified,d0121
D01888,D10743,P,217,unclassified,d0121
D01888,D10744,P,218,unclassified,d0121
D01888,D10854,P,219,unclassified,d0121
D01888,D10897,P,220,unclassified,d0121
D01888,D10967,P,221,unclassified,d0121
D01888,D10999,P,222,unclassified,d0121
D01888,D11034,P,223,unclassified,d0121
D01888,D11064,P,224,unclassified,d0121
D01888,D11109,P,225,unclassified,d0121
D01888,D11290,P,226,unclassified,d0121
D01888,D11567,P,227,unclassified,d0121
D01888,D11807,P,228,unclassified,d0121
D01888,D11861,P,229,unclassified,d0121
D01888,D11862,P,230,unclassified,d0121
D01888,D12358,P,231,unclassified,d0121
D01888,D12437,P,232,unclassified,d0121
D01888,D13245,P,233,unclassified,d0121
D02002,D00059,P,1,unclassified,d0119
D02002,D00076,P,2,unclassified,d0119
D02002,D00095,P,3,unclassified,d0119
D02002,D00131,P,4,unclassified,d0119
D02002,D00211,P,5,unclassified,d0119
D02002,D00216,P,6,unclassified,d0119
D02002,D00217,P,7,unclassified,d0119
D02002,D00225,P,8,unclassified,d0119
D02002,D00228,CI,9,unclassified,d0119
D02002,D00252,P,10,unclassified,d0119
D02002,D00253,P,11,unclassified,d0119
D02002,D00265,P,12,unclassified,d0119
D02002,D00267,P,13,unclassified,d0119
D02002,D00280,P,14,unclassified,d0119
D02002,D00283,P,15,unclassified,d0119
D02002,D00293,P,16,unclassified,d0119
D02002,D00308,P,17,unclassified,d0119
D02002,D00311,P,18,unclassified,d0119
D02002,D00320,P,19,unclassified,d0119
D02002,D00336,P,20,unclassified,d0119
D02002,D00346,P,21,unclassified,d0119
D02002,D00350,P,22,unclassified,d0119
D02002,D00365,P,23,unclassified,d0119
D02002,D00367,CI,24,unclassified,d0119
D02002,D00387,P,25,unclassified,d0119
D02002,D00388,P,26,unclassified,d0119
D02002,D00402,P,27,unclassified,d0119
D02002,D00415,CI,28,unclassified,d0119
D02002,D00451,CI,29,unclassified,d0119
D02002,D00457,P,30,unclassified,d0119
D02002,D00474,P,31,unclassified,d0119
D02002,D00481,P,32,unclassified,d0119
D02002,D00506,P,33,unclassified,d0119
D02002,D00511,P,34,unclassified,d0119
D02002,D00512,P,35,unclassified,d0119
D02002,D00520,CI,36,unclassified,d0119
D02002,D00531,P,37,unclassified,d0119
D02002,D00550,P,38,unclassified,d0119
D02002,D00563,CI,39,unclassified,d0119
D02002,D00591,P,40,unclassified,d0119
D02002,D00593,P,41,unclassified,d0119
D02002,D00594,P,42,unclassified,d0119
D02002,D00625,P,43,unclassified,d0119
D02002,D00633,P,44,unclassified,d0119
D02002,D00665,P,45,unclassified,d0119
D02002,D00666,P,46,unclassified,d0119
D02002,D00668,P,47,unclassified,d0119
D02002,D00669,P,48,unclassified,d0119
D02002,D00672,P,49,unclassified,d0119
D02002,D00675,CI,50,unclassified,d0119
D02002,D00676,CI,51,unclassified,d0119
D02002,D00677,P,52,unclassified,d0119
D02002,D00678,P,53,unclassified,d0119
D02002,D00694,P,54,unclassified,d0119
D02002,D00701,P,55,unclassified,d0119
D02002,D00708,P,56,unclassified,d0119
D02002,D00713,P,57,unclassified,d0119
D02002,D00714,P,58,unclassified,d0119
D02002,D00720,P,59,unclassified,d0119
D02002,D00722,P,60,unclassified,d0119
D02002,D00744,P,61,unclassified,d0119
D02002,D00765,P,62,unclassified,d0119
D02002,D00770,P,63,unclassified,d0119
D02002,D00785,CI,64,unclassified,d0119
D02002,D00787,P,65,unclassified,d0119
D02002,D00809,CI,66,unclassified,d0119
D02002,D00811,CI,67,unclassified,d0119
D02002,D00815,CI,68,unclassified,d0119
D02002,D00816,CI,69,unclassified,d0119
D02002,D00818,CI,70,unclassified,d0119
D02002,D00820,P,71,unclassified,d0119
D02002,D00821,CI,72,unclassified,d0119
D02002,D00824,CI,73,unclassified,d0119
D02002,D00825,CI,74,unclassified,d0119
D02002,D00836,P,75,unclassified,d0119
D02002,D00839,P,76,unclassified,d0119
D02002,D00842,P,77,unclassified,d0119
D02002,D00877,P,78,unclassified,d0119
D02002,D00878,P,79,unclassified,d0119
D02002,D00944,P,80,unclassified,d0119
D02002,D00945,P,81,unclassified,d0119
D02002,D00947,P,82,unclassified,d0119
D02002,D01007,P,83,unclassified,d0119
D02002,D01008,CI,84,unclassified,d0119
D02002,D01021,CI,85,unclassified,d0119
D02002,D01022,P,86,unclassified,d0119
D02002,D01056,P,87,unclassified,d0119
D02002,D01096,P,88,unclassified,d0119
D02002,D01107,CI,89,unclassified,d0119
D02002,D01111,P,90,unclassified,d0119
D02002,D01165,P,91,unclassified,d0119
D02002,D01179,CI,92,unclassified,d0119
D02002,D01226,P,93,unclassified,d0119
D02002,D01230,P,94,unclassified,d0119
D02002,D01245,P,95,unclassified,d0119
D02002,D01253,P,96,unclassified,d0119
D02002,D01268,P,97,unclassified,d0119
D02002,D01269,P,98,unclassified,d0119
D02002,D01277,P,99,unclassified,d0119
D02002,D01278,P,100,unclassified,d0119
D02002,D01280,P,101,unclassified,d0119
D02002,D01292,P,102,unclassified,d0119
D02002,D01293,P,103,unclassified,d0119
D02002,D01296,CI,104,unclassified,d0119
D02002,D01302,P,105,unclassified,d0119
D02002,D01324,P,106,unclassified,d0119
D02002,D01328,P,107,unclassified,d0119
D02002,D01347,CI,108,unclassified,d0119
D02002,D01355,CI,109,unclassified,d0119
D02002,D01358,CI,110,unclassified,d0119
D02002,D01383,"CI,P",111,unclassified,d0119
D02002,D01386,P,112,unclassified,d0119
D02002,D01389,P,113,unclassified,d0119
D02002,D01399,P,114,unclassified,d0119
D02002,D01408,P,115,unclassified,d0119
D02002,D01451,P,116,unclassified,d0119
D02002,D01453,P,117,unclassified,d0119
D02002,D01481,P,118,unclassified,d0119
D02002,D01514,P,119,unclassified,d0119
D02002,D01564,P,120,unclassified,d0119
D02002,D01599,P,121,unclassified,d0119
D02002,D01657,P,122,unclassified,d0119
D02002,D01665,P,123,unclassified,d0119
D02002,D01744,P,124,unclassified,d0119
D02002,D01832,P,125,unclassified,d0119
D02002,D01854,P,126,unclassified,d0119
D02002,D01872,P,127,unclassified,d0119
D02002,D01875,P,128,unclassified,d0119
D02002,D01898,P,129,unclassified,d0119
D02002,D01903,P,130,unclassified,d0119
D02002,D01973,P,131,unclassified,d0119
D02002,D02016,P,132,unclassified,d0119
D02002,D02034,CI,133,unclassified,d0119
D02002,D02064,P,134,unclassified,d0119
D02002,D02069,P,135,unclassified,d0119
D02002,D02076,P,136,unclassified,d0119
D02002,D02101,P,137,unclassified,d0119
D02002,D02102,P,138,unclassified,d0119
D02002,D02103,P,139,unclassified,d0119
D02002,D02109,P,140,unclassified,d0119
D02002,D02135,P,141,unclassified,d0119
D02002,D02234,P,142,unclassified,d0119
D02002,D02242,CI,143,unclassified,d0119
D02002,D02246,P,144,unclassified,d0119
D02002,D02247,P,145,unclassified,d0119
D02002,D02260,CI,146,unclassified,d0119
D02002,D02271,P,147,unclassified,d0119
D02002,D02397,P,148,unclassified,d0119
D02002,D02408,CI,149,unclassified,d0119
D02002,D02409,P,150,unclassified,d0119
D02002,D02416,P,151,unclassified,d0119
D02002,D02535,P,152,unclassified,d0119
D02002,D02562,CI,153,unclassified,d0119
D02002,D02567,CI,154,unclassified,d0119
D02002,D02574,CI,155,unclassified,d0119
D02002,D02689,P,156,unclassified,d0119
D02002,D03230,P,157,unclassified,d0119
D02002,D03250,P,158,unclassified,d0119
D02002,D03855,"CI,P",159,unclassified,d0119
D02002,D04044,P,160,unclassified,d0119
D02002,D04052,P,161,unclassified,d0119
D02002,D04062,P,162,unclassified,d0119
D02002,D04081,P,163,unclassified,d0119
D02002,D04148,CI,164,unclassified,d0119
D02002,D04251,CI,165,unclassified,d0119
D02002,D04259,P,166,unclassified,d0119
D02002,D04261,P,167,unclassified,d0119
D02002,D04313,P,168,unclassified,d0119
D02002,D04342,P,169,unclassified,d0119
D02002,D04364,P,170,unclassified,d0119
D02002,D04447,P,171,unclassified,d0119
D02002,D04475,P,172,unclassified,d0119
D02002,D04477,P,173,unclassified,d0119
D02002,D04539,P,174,unclassified,d0119
D02002,D04540,P,175,unclassified,d0119
D02002,D04547,P,176,unclassified,d0119
D02002,D04747,CI,177,unclassified,d0119
D02002,D04813,P,178,unclassified,d0119
D02002,D05462,P,179,unclassified,d0119
D02002,D06273,P,180,unclassified,d0119
D02002,D06553,P,181,unclassified,d0119
D02002,D06645,P,182,unclassified,d0119
D02002,D06698,P,183,unclassified,d0119
D02002,D06921,P,184,unclassified,d0119
D02002,D06927,P,185,unclassified,d0119
D02002,D06928,P,186,unclassified,d0119
D02002,D06951,P,187,unclassified,d0119
D02002,D06953,P,188,unclassified,d0119
D02002,D06955,P,189,unclassified,d0119
D02002,D06956,P,190,unclassified,d0119
D02002,D06987,P,191,unclassified,d0119
D02002,D06994,P,192,unclassified,d0119
D02002,D07041,P,193,unclassified,d0119
D02002,D07042,P,194,unclassified,d0119
D02002,D07043,P,195,unclassified,d0119
D02002,D07044,P,196,unclassified,d0119
D02002,D07045,P,197,unclassified,d0119
D02002,D07048,P,198,unclassified,d0119
D02002,D07080,P,199,unclassified,d0119
D02002,D07132,P,200,unclassified,d0119
D02002,D07583,P,201,unclassified,d0119
D02002,D07595,P,202,unclassified,d0119
D02002,D08080,P,203,unclassified,d0119
D02002,D08575,CI,204,unclassified,d0119
D02002,D08695,P,205,unclassified,d0119
D02002,D08769,P,206,unclassified,d0119
D02002,D08897,P,207,unclassified,d0119
D02002,D08923,P,208,unclassified,d0119
D02002,D09186,P,209,unclassified,d0119
D02002,D09319,P,210,unclassified,d0119
D02002,D09566,P,211,unclassified,d0119
D02002,D09592,P,212,unclassified,d0119
D02002,D09727,P,213,unclassified,d0119
D02002,D09744,P,214,unclassified,d0119
D02002,D09753,P,215,unclassified,d0119
D02002,D09756,P,216,unclassified,d0119
D02002,D09763,P,217,unclassified,d0119
D02002,D09780,P,218,unclassified,d0119
D02002,D09848,P,219,unclassified,d0119
D02002,D09889,P,220,unclassified,d0119
D02002,D09978,P,221,unclassified,d0119
D02002,D09999,"CI,P",222,unclassified,d0119
D02002,D10159,P,223,unclassified,d0119
D02002,D10160,P,224,unclassified,d0119
D02002,D10179,P,225,unclassified,d0119
D02002,D10185,CI,226,unclassified,d0119
D02002,D10191,CI,227,unclassified,d0119
D02002,D10195,P,228,unclassified,d0119
D02002,D10200,P,229,unclassified,d0119
D02002,D10253,P,230,unclassified,d0119
D02002,D10293,P,231,unclassified,d0119
D02002,D10298,P,232,unclassified,d0119
D02002,D10317,P,233,unclassified,d0119
D02002,D10424,P,234,unclassified,d0119
D02002,D10459,P,235,unclassified,d0119
D02002,D10505,P,236,unclassified,d0119
D02002,D10570,P,237,unclassified,d0119
D02002,D10588,P,238,unclassified,d0119
D02002,D10743,P,239,unclassified,d0119
D02002,D10744,P,240,unclassified,d0119
D02002,D10854,P,241,unclassified,d0119
D02002,D10897,P,242,unclassified,d0119
D02002,D10967,P,243,unclassified,d0119
D02002,D10999,P,244,unclassified,d0119
D02002,D11034,P,245,unclassified,d0119
D02002,D11064,P,246,unclassified,d0119
D02002,D11109,P,247,unclassified,d0119
D02002,D11290,P,248,unclassified,d0119
D02002,D11567,P,249,unclassified,d0119
D02002,D11807,P,250,unclassified,d0119
D02002,D11861,P,251,unclassified,d0119
D02002,D11862,P,252,unclassified,d0119
D02002,D12358,P,253,unclassified,d0119
D02002,D12437,P,254,unclassified,d0119
D02002,D12494,P,255,unclassified,d0119
D02002,D13245,P,256,unclassified,d0119
D02260,cpd:C01017,P,1,unclassified,d0055
D02260,cpd:C04931,P,2,unclassified,d0055
D02260,cpd:C06807,P,3,unclassified,d0055
D02260,D00020,P,4,unclassified,d0055
D02260,D00076,P,5,unclassified,d0055
D02260,D00095,P,6,unclassified,d0055
D02260,D00106,P,7,unclassified,d0055
D02260,D00109,P,8,unclassified,d0055
D02260,D00118,P,9,unclassified,d0055
D02260,D00120,P,10,unclassified,d0055
D02260,D00126,P,11,unclassified,d0055
D02260,D00127,P,12,unclassified,d0055
D02260,D00130,P,13,unclassified,d0055
D02260,D00132,P,14,unclassified,d0055
D02260,D00136,P,15,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0055
D02260,D00141,P,16,unclassified,d0055
D02260,D00151,P,17,unclassified,d0055
D02260,D00158,P,18,unclassified,d0055
D02260,D00169,P,19,unclassified,d0055
D02260,D00181,P,20,unclassified,d0055
D02260,D00199,P,21,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0055
D02260,D00211,P,22,unclassified,d0055
D02260,D00228,P,23,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0055
D02260,D00235,P,24,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0055
D02260,D00252,P,25,unclassified,d0055
D02260,D00255,P,26,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0055
D02260,D00270,P,27,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0055
D02260,D00283,P,28,unclassified,d0055
D02260,D00295,P,29,CYP inhibition: CYP2D6,d0055
D02260,D00298,P,30,unclassified,d0055
D02260,D00302,P,31,unclassified,d0055
D02260,D00303,P,32,unclassified,d0055
D02260,D00311,P,33,unclassified,d0055
D02260,D00315,P,34,unclassified,d0055
D02260,D00320,P,35,unclassified,d0055
D02260,D00326,P,36,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0055
D02260,D00330,P,37,unclassified,d0055
D02260,D00346,CI,38,unclassified,d0055
D02260,D00358,P,39,unclassified,d0055
D02260,D00373,P,40,unclassified,d0055
D02260,D00377,P,41,unclassified,d0055
D02260,D00378,P,42,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0055
